pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,pl_orbsmax,pl_orbper,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,st_logg,KMeans_Cluster,HZ_Status,ESI
Kepler-904 b,Kepler-904,1.77,3.78,3.75,1512.1636286819853,875.419,0.0417,3.021668632,0.0,6160.0,1.25,1.16,0.15444,4.31,3,Outside HZ,0.506195149366802
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,3.37,11.3,1.62,,,1.11,,,,,0.23,,,0,Unknown,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,13.4,588.0,1.34,,,0.87,,,,,0.022,,,2,Unknown,
KMT-2021-BLG-1770L b,KMT-2021-BLG-1770L,12.1,6674.396547,20.7,,,0.9,,,,,0.13,,,2,Unknown,
Kepler-383 c,Kepler-383,1.24,2.07,5.97,406.0,6.44,0.172,31.200751,0.0,4710.0,0.672,0.669,-0.698,4.624,0,Outside HZ,0.8729673164282902
HIP 65891 b,HIP 65891,12.7,1938.7532827,5.2,429.05,5.617,2.82,1089.6,0.09,5000.0,8.93,2.5,1.65,2.9,1,Outside HZ,0.5263280237148859
Kepler-1894 c,Kepler-1894,1.21,1.92,5.96,1097.6734739697415,243.06,0.0576,5.05368985,0.0,5772.0,0.901,0.999,-0.26976,4.528,3,Outside HZ,0.6240393718409577
K2-391 b,K2-391,1.371,2.45,5.22,,,,4.622654,,5543.0,0.566,0.757,0.39142,4.973,0,Unknown,
TIC 38825265 b,TIC 38825265,2.18869476,5.43,2.85,,,,3.31336980985,,4375.52,0.664503,0.64,-0.94114,4.6573,0,Unknown,
Kepler-58 b,Kepler-58,2.78,35.5,10.1,920.0,112.992,0.09291,10.2184954,0.04,5843.0,1.03,0.95,-0.00422,4.39,0,Outside HZ,0.5222501739713087
OGLE-2018-BLG-1185L b,OGLE-2018-BLG-1185L,2.83,8.4,2.04,,,1.54,,,,,0.37,,,0,Unknown,
PSR B1257+12 d,PSR B1257+12,1.8,3.9,3.67,,,0.46,98.2114,0.0264,,,1.4,,,0,Unknown,
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,2.48,6.7,2.41,,,0.9,,,,,0.1,,,0,Unknown,
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,8.74,57.0,0.469,,,15.0,,,,,0.71,,,2,Unknown,
WASP-5 b,WASP-5,12.184,502.15,1.64,1706.0,1559.4762,0.0267,1.6284279,0.038,5700.0,1.029,0.96,0.06717,4.395,2,Outside HZ,0.2938914520616468
TOI-1064 b,TOI-1064,2.587,13.5,4.30062,784.0,62.9,0.06152,6.443868,0.047,4734.0,0.726,0.748,-0.62342,4.6,0,Outside HZ,0.6165250691190147
Kepler-1298 b,Kepler-1298,1.31,2.27,5.55,1564.4905775019797,1003.027,0.0814,7.12811928,0.0,6339.0,2.0,1.45,0.83982,4.0,3,Outside HZ,0.5406532454584797
Kepler-250 d,Kepler-250,2.18,5.39,2.86,579.0,21.463,0.127,17.648312,0.0,5160.0,0.805,0.806,-0.45709,4.565,0,Outside HZ,0.6802977372806951
KMT-2018-BLG-1292L b,KMT-2018-BLG-1292L,12.9,1400.0,3.58,,,6.03,,,,,1.09,,,2,Unknown,
KMT-2025-BLG-1616L b,KMT-2025-BLG-1616L,7.34,42.32,0.588,,,1.6,,,,,0.26,,,0,Unknown,
KMT-2016-BLG-1105L b,KMT-2016-BLG-1105L,1.33,2.32,5.42,,,2.44,,,,,0.41,,,0,Unknown,
HD 6860 b,HD 6860,11.9,8981.83078182,29.3,1248.2245053941965,406.4355,2.03,663.87,0.28,3802.0,86.4,2.49,3.22398,0.541,2,Outside HZ,0.25041592979720306
XO-3 b,XO-3,14.79585452,4217.58296089,7.16,1623.0061386943137,1161.72,0.04815,3.19152309,0.2791,6970.0,1.523,1.449,0.69197,4.234,2,Outside HZ,0.29786476966866565
Kepler-638 b,Kepler-638,1.83,4.01,3.6,1510.9305135903408,872.567,0.06695,6.07972888,0.0,5382.0,0.93,0.88,0.53162,4.43,3,Outside HZ,0.501569104247808
Kepler-1590 b,Kepler-1590,1.14,1.55,5.75,1020.0,171.478,0.07116,7.61760804,0.0,6053.0,1.16,1.11,0.06336,4.35,3,Outside HZ,0.6515029121327511
Gaia-4 b,Gaia-4,12.4,3750.3752026,10.8,,,,571.3,0.338,4034.0,0.624,0.644,-0.99957,4.68,1,Unknown,
KMT-2025-BLG-0121L b,KMT-2025-BLG-0121L,12.6,2469.52672239,6.78,,,3.05,,,,,0.61,,,2,Unknown,
KMT-2024-BLG-0349L b,KMT-2024-BLG-0349L,12.4,3769.44490702,10.9,,,6.46,,,,,0.68,,,2,Unknown,
K2-2016-BLG-0005L b,K2-2016-BLG-0005L,13.7,349.6112477,0.747,,,4.16,4700.0,,,,0.584,,,1,Unknown,
Kepler-1628 b,Kepler-1628,6.43,33.8,0.699,240.0,0.79,0.2952,76.378033,0.0,3724.0,0.52,0.55,-1.33,4.74,1,Conservative HZ,0.531460680206653
TOI-1744.01,TOI-1744,2.68,7.65,2.18,784.1747863924262,63.31,0.164086,22.341702927,,6179.0,1.14,1.18,0.23178,4.3969,0,Outside HZ,0.572413800226649
TOI-3807 b,TOI-3807,18.49481816,330.54154328,0.289,1646.0,1230.0,0.0421,2.8989727,0.0,5772.0,1.468,1.181,0.33244,4.174,2,Outside HZ,0.21017617244671283
TOI-1410 c,TOI-1410,5.63,27.0,0.831,397.45,4.1841,0.239,47.56,0.0,4635.0,0.7558,0.7941,-0.6216,4.579,0,Outside HZ,0.5398390443832239
KMT-2025-BLG-0481L b,KMT-2025-BLG-0481L,14.1,187.51876013,0.368,,,2.18,,,,,0.22,,,2,Unknown,
Kepler-397 c,Kepler-397,6.18,31.6,0.736,295.0,1.8,0.48,135.498527,0.0,5307.0,0.767,0.844,-0.376,4.572,1,Outside HZ,0.5627521818584619
KMT-2016-BLG-0212L b,KMT-2016-BLG-0212L,12.2,5700.0,17.2,,,2.2,,,,,0.48,,,2,Unknown,
SWEEPS-4 b,SWEEPS-4,9.079,1207.7,8.87,,,0.055,4.2,,,1.18,1.24,,,2,Unknown,
OGLE-2015-BLG-1771L b,OGLE-2015-BLG-1771L,14.3,138.0,0.259,,,0.85,,,,,0.077,,,2,Unknown,
TOI-858 B b,TOI-858 B,14.06727078,349.6112477,0.69,1529.0,908.9,0.04435,3.2797178,0.15,5842.0,1.308,1.081,0.25285,4.238,2,Outside HZ,0.2642269185311877
HR 858 c,HR 858,1.979,3.8,2.9,1309.0,512.0,0.0687,5.973865,0.0,6354.0,1.258,1.204,0.36361,4.3,3,Outside HZ,0.5149653647680102
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,12.5,3020.0,8.5,,,0.39,,,,,0.29,,,2,Unknown,
OGLE-2016-BLG-1093L b,OGLE-2016-BLG-1093L,14.0,225.65816897,0.452,,,2.13,,,,,0.46,,,2,Unknown,
KMT-2024-BLG-0404L b,KMT-2024-BLG-0404L,11.9,8657.64580668,28.2,,,0.85,,,,,0.09,,,2,Unknown,
Kepler-397 b,Kepler-397,2.46,6.62,2.44,539.0,20.01,0.144,22.250949,0.0,5307.0,0.767,0.844,-0.376,4.572,0,Outside HZ,0.6693716255081636
KMT-2023-BLG-0416L b,KMT-2023-BLG-0416L,3.67,13.03096469,1.45,,,2.96,,,,,0.63,,,0,Unknown,
Kepler-1240 b,Kepler-1240,1.15,1.6,5.78,1339.5778852125734,539.129,0.05791,4.8663815,0.0,5682.0,0.96,0.98,0.22254,4.47,3,Outside HZ,0.5839083533298794
TOI-5005 b,TOI-5005,6.25,32.7,0.74,1040.0,226.0,0.06614,6.3085044,,5749.0,0.93,0.97,-0.00451,4.43,2,Outside HZ,0.37505526824616686
HD 34445 c,HD 34445,8.42,53.5,0.492,390.12,3.8979,0.7181,214.67,0.036,5836.0,1.38,1.07,0.3032,4.21,1,Outside HZ,0.4589197336143174
TOI-4588 b,TOI-4588,2.92922558,8.9,1.95,1927.3828917375274,2310.43,0.1376,13.11881173651,0.0,7746.12,1.57458,2.018,0.9174,4.1006,3,Outside HZ,0.38889614616061235
Kepler-47 d,Kepler-47,7.04,19.02,0.3,314.44,1.7171,0.6992,187.366,0.024,5636.0,0.936,0.957,-0.076,4.492,1,Optimistic HZ,0.46532239861587193
Kepler-1520 b,Kepler-1520,5.77,28.1,0.804,1613.3738385789625,1134.386,0.0129,0.653553572,0.0,4677.0,0.71,0.76,-0.67309,4.61,3,Outside HZ,0.3237368038409618
Kepler-79 c,Kepler-79,3.72,5.9,0.62,830.8026790243646,79.765,0.187,27.4029,0.03,6174.0,1.302,1.165,0.342,4.274,0,Outside HZ,0.43917212830233265
HD 151450 c,HD 151450,12.8,1636.18063924,4.29,84.59,0.0085,14.131,18144.76236,0.138,6091.98,1.17184,1.14,0.23147,4.35724,1,Outside HZ,0.3927235398249481
Kepler-811 b,Kepler-811,2.7,7.75,2.16,827.7260398671725,78.59,0.15911,23.58447697,0.0,5747.0,1.24,1.01,0.32275,4.25,0,Outside HZ,0.5599374069809542
Kepler-31 c,Kepler-31,5.3,1493.7,0.73,677.4026573142716,35.254,0.26,42.6318,0.0,6340.0,1.22,1.21,0.30134,4.696,2,Outside HZ,0.34426756665169206
Kepler-63 b,Kepler-63,6.11,120.0,3.0,879.927435064945,100.371,0.08,9.4341505,0.45,5576.0,0.901,0.984,-0.157,4.52,2,Outside HZ,0.47817025164276655
TOI-4994 b,TOI-4994,8.54124329,88.99195396,0.78,717.6,40.0,0.1515,21.491984,0.319,5640.0,1.055,1.005,0.0086,4.393,0,Outside HZ,0.40429441542056704
Kepler-411 e,Kepler-411,3.28,10.8,1.68,503.0,7.6205,0.186,31.509728,0.016,4974.0,0.82,0.87,-0.57899,4.6,0,Outside HZ,0.6193651833726633
Kepler-777 b,Kepler-777,1.47,2.76,4.77,671.0646073624964,33.953,0.0519,5.72812599,0.0,4043.0,0.56,0.58,-0.96766,4.71,0,Outside HZ,0.7262438250935405
HD 94890 c,HD 94890,12.5,2831.85110637,7.97,369.1,3.094,4.33,2492.19,0.05,4867.0,10.71,1.74,1.7635,2.6,1,Outside HZ,0.5142058997365662
Kepler-83 d,Kepler-83,1.94,4.1,0.56,644.0663514279576,28.81,0.051,5.169796,0.0,4648.0,0.594,0.58,-1.10237,4.718,0,Outside HZ,0.4924152083095366
TOI-815 c,TOI-815,2.62,23.5,7.2,469.0,8.03,0.193,34.976145,0.22,4869.0,0.77,0.776,-0.50459,4.51,0,Outside HZ,0.7073387450521146
Kepler-1770 b,Kepler-1770,2.84141754,8.45,2.02,761.9426928964627,56.43,0.1261,16.84189987,0.0,5602.0,1.009,0.941,-0.2091,4.404,0,Outside HZ,0.5668138868954491
WASP-57 b,WASP-57,11.76945,204.68252,0.693,1431.1613626743042,702.385,0.03769,2.83891856,0.0,5600.0,0.927,0.886,-0.00509,4.452,2,Outside HZ,0.28363195126365187
TYC 1422-614-1 b,TYC 1422-614-1,13.3,794.5,1.86,730.19,47.0221,0.69,198.4,0.06,4806.0,6.85,1.15,1.35,2.85,1,Outside HZ,0.4037757669583478
Kepler-1116 b,Kepler-1116,2.54,6.99,2.34,554.1928964394638,15.793,0.233,41.6977827,0.0,5641.0,0.93,0.95,-0.14676,4.48,0,Outside HZ,0.656362517882562
HD 238914 b,HD 238914,12.8,1906.98,5.0,343.67,2.179,5.7,4100.0,0.56,4769.0,12.73,1.47,1.85,2.37,1,Outside HZ,0.5579595429878449
WASP-171 b,WASP-171,10.98482,344.52772,1.5,1642.0,1200.24,0.0504,3.8186244,0.0,5965.0,1.637,1.171,0.67172,4.08,2,Outside HZ,0.30268948657760025
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,5.99,30.0,0.767,,,4.14,,,,,0.75,,,0,Unknown,
Kepler-1643 b,Kepler-1643,2.32,5.99,2.64,952.4014816241137,137.753,0.0531,5.342657,0.0,4916.0,0.855,0.845,-0.47156,4.502,3,Outside HZ,0.5593555100829292
Kepler-265 b,Kepler-265,1.86,4.12,3.52,1022.0,220.328,0.069,6.846262,0.0,5835.0,1.103,0.97,0.00548,4.326,3,Outside HZ,0.5832364371441282
HAT-P-9 b,HAT-P-9,15.614137,238.05467,0.342,1540.0,931.0,0.05287,3.92281072,0.084,6350.0,1.338,1.281,0.4183,4.293,2,Outside HZ,0.23095139384357516
KMT-2018-BLG-1990L b,KMT-2018-BLG-1990L,12.9,111.0,0.284,,,0.763,,,,,0.094,,,2,Unknown,
Kepler-449 b,Kepler-449,2.056,4.88,3.09,999.9773083228833,167.41,0.1027,12.58242,0.03,5649.18,1.467,1.02,0.296,4.091,3,Outside HZ,0.5705406332329093
TOI-2346 b,TOI-2346,16.11851425,394.10722468,0.52,1689.0,1360.0,0.0473,3.3312029,0.086,6480.0,1.38,1.271,0.48144,4.265,2,Outside HZ,0.23538761513997492
TOI-2669 b,TOI-2669,19.72780603,193.87532827,0.139,1226.0,375.554,,6.2034,0.09,4800.0,4.1,1.19,0.906,3.29,2,Outside HZ,0.20688328218465998
K2-404 b,K2-404,2.53,6.94,2.35,,,,13.115365,,3748.0,0.552,0.552,-1.23901,4.695,0,Unknown,
Kepler-408 b,Kepler-408,0.82,5.0,,1731.1173265378786,1503.581,0.03592,2.46502,0.0,6104.0,1.23,1.08,0.28298,4.294,3,Outside HZ,0.3365783032693
Kepler-1542 b,Kepler-1542,0.76,0.363,4.54,1326.535244379109,518.437,0.04765,3.95116882,0.0,5564.0,0.99,0.94,0.07026,4.41,3,Outside HZ,0.5605409080244669
Kepler-288 b,Kepler-288,1.67,3.43,4.05,1102.4306118450127,247.301,0.065,6.097326,0.0,5918.0,1.091,0.842,0.05605,4.353,3,Outside HZ,0.584411420775336
K2-377 b,K2-377,1.693,3.51,3.97,,,,12.832235,,4200.0,0.691,0.821,-0.81809,4.673,0,Unknown,
HATS-74 A b,HATS-74 A,11.56766808,464.02947422,1.64,895.1,106.9,0.02384,1.73185606,0.044,3776.9,0.5758,0.601,-1.2161,4.696,2,Outside HZ,0.3827510108547569
DMPP-6 c,DMPP-6,3.74,13.47,1.41,715.27,42.4847,0.2206,36.441,0.31,6182.09,1.27,1.079,0.31544,4.31374,0,Outside HZ,0.5247736324911837
Kepler-1866 b,Kepler-1866,2.08215108,4.99,3.04,909.1035058839569,114.36,0.1016,11.66009998,0.0,5791.0,1.083,1.03,0.14386,4.381,3,Outside HZ,0.589097830693814
K2-165 d,K2-165,2.64809498,7.5,2.22,686.0176516596292,37.0819,,14.101361,,5185.0,0.803827,0.834847,-0.36982,4.46,0,Outside HZ,0.6027545611644244
Kepler-796 b,Kepler-796,1.3,2.24,5.6,1548.3472086820227,962.264,0.07317,6.40087618,0.0,5475.0,1.09,0.93,0.57234,4.33,3,Outside HZ,0.542837744802508
Kepler-336 d,Kepler-336,2.37,6.21,2.56,816.3560980199446,74.36,0.154,20.678772,0.0,5867.0,1.304,1.09,0.26,4.264,0,Outside HZ,0.5878391403593651
TOI-4479 b,TOI-4479,2.82,8.35,2.05,861.0,92.5,0.0164,1.1589,,3400.0,0.451,0.452,-1.60432,4.5,3,Outside HZ,0.5441052685742837
Kepler-1928 b,Kepler-1928,1.992,4.63,3.22,689.315026528403,37.8,0.194,19.57783,0.43,5720.0,0.92,1.01,-0.09151,4.533,0,Outside HZ,0.6597610701996531
DMPP-2 d,DMPP-2,11.6,91.79,0.323,779.8736977402938,61.9324,0.1432,16.491,0.1,6500.0,1.78,1.41,0.1038,4.1,2,Outside HZ,0.3193703125551783
HATS-26 b,HATS-26,19.61575,206.5895,0.153,1918.0,2236.5716,0.04735,3.3023881,0.245,6071.0,2.04,1.299,0.70415,3.936,2,Outside HZ,0.17514668933916527
K2-221 b,K2-221,1.67890272,3.46,4.02,,,,2.399094,,5716.0,0.947599,1.010842,-0.06367,4.57,3,Unknown,
HATS-55 b,HATS-55,14.022459,292.72143,0.587,1207.4788667778255,355.909,0.05412,4.2042001,0.092,6214.0,1.126,1.1955,0.22891,4.4121,2,Outside HZ,0.2843246854452105
Kepler-1131 b,Kepler-1131,1.59,3.15,4.31,1282.6358523936326,453.142,0.0459,3.53232449,0.0,5851.0,1.04,1.03,-0.02783,4.42,3,Outside HZ,0.5579909936949005
TOI-669 b,TOI-669,2.58606487,10.0,3.17,1233.9815850431492,388.2,0.048,3.945152,0.0,5597.0,0.9882,0.9245,-0.06248,4.412,3,Outside HZ,0.5052021863394377
WASP-184 b,WASP-184,14.90797,181.1631,0.32,1413.8529638525617,669.018,0.0627,5.1817,0.0,6000.0,1.65,1.23,0.50133,4.09,2,Outside HZ,0.24025646522753263
K2-138 d,K2-138,2.39,7.92,3.1,988.723351981641,160.0,0.05893,5.40479,0.043,5356.3,0.863,0.935,-0.28654,4.54,3,Outside HZ,0.5570351566596498
HIP 48714 b,HIP 48714,5.11,22.9,0.943,446.47,5.5708,0.112,17.818,0.5,4015.5,0.595456,0.58,-1.15565,4.65505,0,Outside HZ,0.542569124949642
HAT-P-62 b,HAT-P-62,12.02723629,241.86741773,0.77,1512.0,867.2,0.03772,2.6453235,0.101,5629.0,1.17,1.023,0.09061,4.312,2,Outside HZ,0.2801392740690881
KIC 7917485 b,KIC 7917485,12.4,3750.394,10.8,,,,840.0,0.15,7067.0,2.009938,1.63,0.99564,4.0,1,Unknown,
Kepler-105 c,Kepler-105,1.44,5.6,10.4,1089.8070150817402,236.167,0.07229,7.12592,0.02,5933.0,1.026,0.991,0.09657,4.43197,3,Outside HZ,0.5494570556109462
HD 34445 d,HD 34445,6.07,30.7,0.754,476.32,8.6625,0.4817,117.87,0.027,5836.0,1.38,1.07,0.3032,4.21,0,Outside HZ,0.4963269592347934
Kepler-1322 c,Kepler-1322,2.15492527,5.29,2.9,963.1205479472184,144.06,0.0652,6.459980011,0.0,5704.0,0.804,0.897,-0.10053,4.575,3,Outside HZ,0.5700802669790103
HIP 65407 b,HIP 65407,14.3,136.03124,0.256,610.68,20.7979,0.177,28.125,0.14,5460.0,0.952252,0.93,-0.18603,4.47,1,Outside HZ,0.31900121859433067
K2-179 b,K2-179,2.51267885,6.86,2.38,,,,5.172191,,5015.0,0.768067,0.824345,-0.52287,4.63,0,Unknown,
Kepler-68 c,Kepler-68,0.979,1.3,7.5,1052.0,204.0,0.09008,9.605027,0.099,5847.0,1.2564,1.057,0.23106,4.281,3,Outside HZ,0.627554981599468
Kepler-25 b,Kepler-25,2.748,8.7,2.32,1341.951298707791,542.96,0.0695,6.238297,0.0029,6354.0,1.316,1.165,0.4216,4.285,3,Outside HZ,0.467355046017358
Kepler-504 b,Kepler-504,1.59,3.15,4.31,434.930261334975,5.991,0.0646,9.549275422,0.0,3519.0,0.33,0.33,-1.57681,4.94,0,Outside HZ,0.8169330895381786
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,13.6,120.0,0.262,,,0.74,,,,,0.34,,,2,Unknown,
OGLE-2018-BLG-1647L b,OGLE-2018-BLG-1647L,13.8,308.29355479,0.645,,,1.36,,,,,0.092,,,2,Unknown,
TOI-5301 b,TOI-5301,13.09208946,1182.32167404,2.88,1265.7848198349423,429.794,0.073,5.858858,0.33,6240.0,2.19,1.483,0.81624,3.926,2,Outside HZ,0.343232955183604
WASP-91 b,WASP-91,11.54527,425.8922,1.59,1160.0,332.5562,0.037,2.798581,0.0,4920.0,0.86,0.84,-0.3827,4.3,2,Outside HZ,0.3466316210193116
Kepler-895 b,Kepler-895,1.54,2.99,4.5,893.2413480299114,106.585,0.0328,2.806242328,0.0,4315.0,0.61,0.65,-0.85369,4.67,3,Outside HZ,0.6475596270749243
Kepler-288 d,Kepler-288,2.67,7.61,2.2,570.0,12.659,0.287,56.633742,0.0,5918.0,1.091,0.842,0.05605,4.353,0,Outside HZ,0.6398755675577595
PSR B0329+54 b,PSR B0329+54,1.22,1.97,5.96,,,10.26,10140.0,0.236,,,1.44,,,0,Unknown,
NGTS-18 b,NGTS-18,13.56286665,129.99181846,0.28,1498.8527641000028,845.0,0.0448,3.05125,0.0,5610.0,1.392,1.003,0.2703,4.16,2,Outside HZ,0.2334795411597862
K2-166 b,K2-166,2.19,5.43,2.84,1235.722382963024,390.3952,0.0858,8.52695,,5960.0,1.61,1.16,0.45848,4.09,3,Outside HZ,0.514863350115084
Kepler-295 c,Kepler-295,1.17,1.71,5.87,958.6435361246286,141.4,0.142,21.526258,0.0,5603.0,0.898,0.89,0.62949,4.444,3,Outside HZ,0.6622948974677347
HD 8673 b,HD 8673,12.3,4210.59073594,12.4,219.11,0.3841,2.97,1644.69097,0.73,6389.05,1.50225,1.28,0.52992,4.19179,1,Outside HZ,0.46485779421008677
HATS-17 b,HATS-17,8.709393,425.25654,3.5,814.0,72.7,0.1308,16.254611,0.029,5846.0,1.091,1.131,0.09342,4.416,2,Outside HZ,0.45659397750122166
Kepler-323 c,Kepler-323,1.57,6.8,9.6,1431.0,700.0,0.0458,3.5538229,0.095,6004.0,1.12,1.015,0.15091,4.38,3,Outside HZ,0.49290215455871195
Kepler-626 b,Kepler-626,2.29,5.86,2.68,784.0,69.795,0.10913,14.48585199,0.0,5813.0,1.05,1.01,-0.04194,4.4,0,Outside HZ,0.6032750082170688
KMT-2021-BLG-1898L b,KMT-2021-BLG-1898L,14.0,232.01473711,0.465,,,1.9,,,,,0.48,,,2,Unknown,
Kepler-230 b,Kepler-230,4.26,16.8,1.19,506.0,11.816,0.191,32.625555,0.0,5588.0,0.817,0.784,-0.36784,4.551,0,Outside HZ,0.5603168185590944
Kepler-933 b,Kepler-933,2.46,6.62,2.44,777.9481352958792,61.323,0.1041,14.20443009,0.0,5346.0,0.84,0.87,-0.21081,4.54,0,Outside HZ,0.5908953102099168
HD 11506 b,HD 11506,12.9,1551.00262616,3.97,193.57,0.2609,2.885,1617.7,0.379,6123.0,1.24,1.22,0.33685,4.39,1,Outside HZ,0.516375912548037
K2-251 b,K2-251,2.35,6.12,2.59,487.34710330868586,9.4444,0.0694,9.30075,,3717.0,0.49,0.52,-1.34211,4.76,0,Outside HZ,0.7014176165817723
Kepler-867 b,Kepler-867,4.64,19.4,1.07,327.0,2.72,0.5375,150.242127,0.0,5541.0,0.91,0.92,0.11686,4.49,0,Outside HZ,0.615155367175726
K2-219 c,K2-219,1.43839723,2.66,4.91,,,,6.66767,,5753.0,1.189232,1.021545,0.15097,4.23,0,Unknown,
K2-200 b,K2-200,1.3643987,2.43,5.26,,,,2.849883,,5233.0,0.791736,0.860208,-0.4288,4.71,3,Unknown,
TOI-1772.01,TOI-1772,2.905,8.78,1.97,957.8459315219744,140.93,0.078375,8.054246874,,5583.0,0.995,0.99,-0.06194,4.44,3,Outside HZ,0.5174350968022028
HD 32518 b,HD 32518,13.2,905.49313154,2.16,916.07,131.2791,0.594,157.35,0.028,4580.0,10.22,1.13,1.66577,2.1,2,Outside HZ,0.37822676129556904
Kepler-523 b,Kepler-523,1.96,4.5,3.28,971.4930332769833,149.135,0.06159,5.835983111,0.0,5515.0,0.86,0.93,-0.27953,4.54,3,Outside HZ,0.5851411517634189
Kepler-149 d,Kepler-149,3.96,14.9,1.32,306.0,2.446,0.571,160.018032,0.0,5381.0,0.953,1.013,-0.11929,4.465,0,Outside HZ,0.6653896722885835
TOI-5803 b,TOI-5803,3.2732,10.7,1.68,814.5993760204653,73.722,,5.38305,,5134.0,0.7625,0.87,-0.43899,4.613,0,Outside HZ,0.5264048282247679
Kepler-94 b,Kepler-94,3.51,10.84,1.45,1065.8730293901206,216.094,0.03377,2.50806,0.0,4781.0,0.76,0.81,-0.61348,4.59,3,Outside HZ,0.46155883808891085
Kepler-730 c,Kepler-730,1.56926,3.09,4.39,1524.2607836697357,903.77,0.03997,2.85188338,0.0,5620.0,1.411,1.047,0.23596,4.162,3,Outside HZ,0.5220158811773356
Kepler-1316 b,Kepler-1316,3.54,12.3,1.52,502.9591419411761,10.714,0.39765,87.9732136,0.0,5884.0,1.12,1.04,0.25347,4.36,0,Outside HZ,0.6022767523390729
Kepler-539 b,Kepler-539,8.373123,308.2951,2.9,387.6,3.681,0.4988,125.63243,0.39,5820.0,0.952,1.048,-0.06048,4.502,1,Outside HZ,0.5779289648106469
TOI-1798.01,TOI-1798,2.448,6.5,2.61,801.9834714056118,69.26,0.074984,8.021522331,0.0,5165.0,0.78,0.87,-0.41567,4.572,0,Outside HZ,0.5913997726489362
Kepler-991 b,Kepler-991,2.54,6.99,2.34,260.0,1.371,0.3104,82.5342519,0.0,4392.0,0.61,0.64,-0.83074,4.67,0,Optimistic HZ,0.7709266965803925
TOI-1117 c,TOI-1117,2.91,8.78,1.96,1210.0,355.0,0.0534,4.579,0.0,5635.0,1.05,0.97,-0.4437,4.41,3,Outside HZ,0.4721896487902378
Kepler-1369 b,Kepler-1369,2.69,7.7,2.17,667.0,37.158,0.1741,25.873148,0.0,5761.0,0.99,0.99,-0.01005,4.45,0,Outside HZ,0.60515574042278
Kepler-289 e,Kepler-289,2.94,17.4,2.92,286.0,1.58,0.9342,330.0716,0.0,5990.0,0.985,1.061,0.061,4.47,0,Optimistic HZ,0.7762177380097837
Kepler-1136 b,Kepler-1136,1.64,3.33,4.15,972.987842337734,150.055,0.0299,2.361724329,0.0,4512.0,0.68,0.72,-0.85345,4.63,3,Outside HZ,0.616328972505591
Kepler-1364 b,Kepler-1364,2.15,5.27,2.91,1415.4574149007226,672.06,0.1284,13.32196237,0.0,6805.0,1.79,1.49,0.792,4.1,3,Outside HZ,0.49026113378389796
MOA-bin-1L b,MOA-bin-1L,13.0,1200.0,3.0,,,8.3,,,,,0.75,,,2,Unknown,
KOI-1783.02,KOI-1783,5.44,15.0,0.51,321.0,2.49,0.86695,284.215,0.0,5922.0,1.143,1.076,0.21302,4.3,0,Outside HZ,0.5333133639346584
Gl 686 b,Gl 686,2.46,6.624,2.45,379.0,3.5638,0.091,15.53,0.05,3656.0,0.427,0.426,-1.53,4.87,0,Outside HZ,0.7444215224217842
K2-354 b,K2-354,1.56,3.05,4.41,543.0,,,3.793306,,3669.0,0.41,0.43,-1.6137,4.86,0,Unknown,0.7667181615245964
Kepler-243 c,Kepler-243,1.99,4.62,3.22,559.0,21.72,0.142,20.026218,0.0,5228.0,0.842,0.904,-0.37337,4.565,0,Outside HZ,0.7079146610352692
Kepler-80 d,Kepler-80,1.53,6.75,7.04,995.7922522066635,164.625,0.0372,3.07222,0.0041,4540.0,0.678,0.73,-0.76955,4.639,3,Outside HZ,0.5946126936640711
GJ 4274 c,GJ 4274,2.83,8.39,2.03,157.32,0.1,0.186,69.57,,3228.0,0.19,0.18,-2.46218,5.26,0,Conservative HZ,0.6427131449545316
K2-268 f,K2-268,2.23,5.6,2.77,492.0,,,26.27057,,5106.0,0.78,0.84,-0.42942,4.58,0,Unknown,0.7111643527423023
HD 44219 b,HD 44219,14.1,184.34047606,0.361,283.89,1.1462,1.26,472.0,0.41,5752.0,1.32,1.2,0.26,4.21,1,Optimistic HZ,0.41945525594993804
TOI-6029 b,TOI-6029,14.39233122,519.64944544,0.958,1484.0,806.794,,5.7987,0.091,6223.0,2.338,1.548,0.79934,3.886,2,Outside HZ,0.2783694126769941
Kepler-330 c,Kepler-330,1.95,4.46,3.31,637.6327665472324,27.676,0.116,15.955387,0.0,5117.0,0.722,0.848,-0.44191,4.636,0,Outside HZ,0.6820396742178051
Kepler-60 c,Kepler-60,1.9,3.85,3.06,1089.614306053548,236.0,0.08422,8.9187,0.039,5905.0,1.257,1.041,0.36906,4.26,3,Outside HZ,0.5587759943776266
Kepler-1504 b,Kepler-1504,2.13,5.18,2.95,622.6809793579731,25.17,0.3704,82.304003,0.0,5393.0,0.81,0.85,0.46829,4.55,0,Outside HZ,0.6690321139107239
